"Item","Name","Namespace","Category","Current","Suggested","KnownCost","CostSource","Steps","IngredientCount","RecipeCount","Processes","Candidate","Flags"
"yuushya:couch","Couch Template","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_black_wool","couch_black_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_blue_wool","couch_blue_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_brown_wool","couch_brown_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_cyan_wool","couch_cyan_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_black_wool","couch_decorative_black_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_blue_wool","couch_decorative_blue_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_brown_wool","couch_decorative_brown_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_cyan_wool","couch_decorative_cyan_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_gray_wool","couch_decorative_gray_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_green_wool","couch_decorative_green_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_light_blue_wool","couch_decorative_light_blue_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_light_gray_wool","couch_decorative_light_gray_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_lime_wool","couch_decorative_lime_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_magenta_wool","couch_decorative_magenta_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_orange_wool","couch_decorative_orange_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_pink_wool","couch_decorative_pink_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_purple_wool","couch_decorative_purple_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_red_wool","couch_decorative_red_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_white_wool","couch_decorative_white_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_decorative_yellow_wool","couch_decorative_yellow_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_gray_wool","couch_gray_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_green_wool","couch_green_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_light_blue_wool","couch_light_blue_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_light_gray_wool","couch_light_gray_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_lime_wool","couch_lime_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_magenta_wool","couch_magenta_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_market_block_blue","couch_market_block_blue","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_market_block_brown","couch_market_block_brown","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_market_block_green","couch_market_block_green","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_market_block_light_gray","couch_market_block_light_gray","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_market_block_mixed","couch_market_block_mixed","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_market_block_purple","couch_market_block_purple","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_market_block_red","couch_market_block_red","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_orange_wool","couch_orange_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_pink_wool","couch_pink_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_purple_wool","couch_purple_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_raw_acacia_wood","couch_raw_acacia_wood","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_raw_bamboo","couch_raw_bamboo","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_raw_birch_wood","couch_raw_birch_wood","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_raw_cherry_wood","couch_raw_cherry_wood","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_raw_crimson_wood","couch_raw_crimson_wood","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_raw_dark_oak_wood","couch_raw_dark_oak_wood","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_raw_jungle_wood","couch_raw_jungle_wood","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_raw_mangrove_wood","couch_raw_mangrove_wood","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_raw_oak_wood","couch_raw_oak_wood","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_raw_spruce_wood","couch_raw_spruce_wood","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_raw_warped_wood","couch_raw_warped_wood","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:couch_red_wool","couch_red_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_white_wool","couch_white_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:couch_yellow_wool","couch_yellow_wool","yuushya","animal","0","24","24","heuristic","0","1","1","cutting","True","missing candidate"
"yuushya:cozy_interior_0","Generator - Interior(0)","yuushya","manual","0",,,"","0","0","0","","False",""
"yuushya:cozy_interior_1","Generator - Interior(1)","yuushya","manual","0",,,"","0","0","0","","False",""
"yuushya:crash_barrel","Crash Barrel","yuushya","blocked","0",,"3","recipe","6","1","1","cutting","False",""
"yuushya:crate","Wooden Crate","yuushya","manual","0",,"3","recipe","6","1","1","cutting","False",""
"yuushya:crate_horizontal","Wooden Crate (Horizontal)","yuushya","manual","0",,"3","recipe","6","1","1","cutting","False",""
"yuushya:crate_vertical","Wooden Crate (Vertical)","yuushya","manual","0",,"3","recipe","6","1","1","cutting","False",""
"yuushya:cream_worn_concrete","Cream Worn Concrete","yuushya","manual","0",,,"","0","4","1","recipe","False",""
"yuushya:croissant","Croissant","yuushya","manual","0",,"3","recipe","6","1","1","cutting","False",""
"yuushya:crossbeam_blueprint","Prototype of Crossbeam","yuushya","blocked","0",,,"","0","0","0","","False",""
"yuushya:ctm_alert_0","NOTE","yuushya","manual","0",,,"","0","0","0","","False",""
"yuushya:ctm_alert_1","NOTE","yuushya","manual","0",,,"","0","0","0","","False",""
"yuushya:ctm_alert_2","NOTE","yuushya","manual","0",,,"","0","0","0","","False",""
"yuushya:ctm_alert_3","NOTE","yuushya","manual","0",,,"","0","0","0","","False",""
"yuushya:ctm_alert_4","NOTE","yuushya","manual","0",,,"","0","0","0","","False",""
"yuushya:ctm_alert_5","NOTE","yuushya","manual","0",,,"","0","0","0","","False",""
"yuushya:cube_0","Cube (Full Block)","yuushya","manual","0",,,"","0","3","1","recipe","False",""
"yuushya:cube_1","Cube (5/8 Block)","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:cube_10","Slab","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:cube_11","Pillar","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:cube_12","Small Pillar","yuushya","manual","0",,,"","0","0","0","","False",""
"yuushya:cube_2","Cube (1/2 Block)","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:cube_3","Cube (3/8 Block)","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:cube_4","Cube (1/4 Block)","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:cube_5","Rectangular Prism (Full Block)","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:cube_6","Rectangular Prism (5/8 Block)","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:cube_7","Rectangular Prism (1/2 Block)","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:cube_8","Rectangular Prism (3/8 Block)","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:cube_9","Rectangular Prism (1/4 Block)","yuushya","manual","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair","Cushion Armchair Template","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_black_wool","cushion_armchair_black_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_blue_wool","cushion_armchair_blue_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_brown_wool","cushion_armchair_brown_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_cyan_wool","cushion_armchair_cyan_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_black_wool","cushion_armchair_decorative_black_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_blue_wool","cushion_armchair_decorative_blue_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_brown_wool","cushion_armchair_decorative_brown_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_cyan_wool","cushion_armchair_decorative_cyan_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_gray_wool","cushion_armchair_decorative_gray_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_green_wool","cushion_armchair_decorative_green_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_light_blue_wool","cushion_armchair_decorative_light_blue_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_light_gray_wool","cushion_armchair_decorative_light_gray_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_lime_wool","cushion_armchair_decorative_lime_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_magenta_wool","cushion_armchair_decorative_magenta_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_orange_wool","cushion_armchair_decorative_orange_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_pink_wool","cushion_armchair_decorative_pink_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_purple_wool","cushion_armchair_decorative_purple_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_red_wool","cushion_armchair_decorative_red_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_white_wool","cushion_armchair_decorative_white_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_decorative_yellow_wool","cushion_armchair_decorative_yellow_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_gray_wool","cushion_armchair_gray_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_green_wool","cushion_armchair_green_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_light_blue_wool","cushion_armchair_light_blue_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_light_gray_wool","cushion_armchair_light_gray_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_lime_wool","cushion_armchair_lime_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_magenta_wool","cushion_armchair_magenta_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_market_block_blue","cushion_armchair_market_block_blue","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_market_block_brown","cushion_armchair_market_block_brown","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_market_block_green","cushion_armchair_market_block_green","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_market_block_light_gray","cushion_armchair_market_block_light_gray","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_market_block_mixed","cushion_armchair_market_block_mixed","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_market_block_purple","cushion_armchair_market_block_purple","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_market_block_red","cushion_armchair_market_block_red","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
"yuushya:cushion_armchair_orange_wool","cushion_armchair_orange_wool","yuushya","blocked","0",,,"","0","1","1","cutting","False",""
